	16 tissues mixture	E-MTAB-513
	cultured skin substitute	E-GEOD-17539
	deciduous periodontal ligament	E-GEOD-50640
	diencephalon and midbrain	E-MTAB-4840
	forebrain and midbrain	E-MTAB-4840
	hindbrain without cerebellum	E-MTAB-4840
	multiple	E-GEOD-24283
	pituitary and diencephalon	E-MTAB-4840
	soft tissue	E-PROT-3
http://purl.obolibrary.org/obo/CL_0000056	myoblast	E-GEOD-56787
http://purl.obolibrary.org/obo/CL_0000057	transformed skin fibroblast	E-MTAB-5214
http://purl.obolibrary.org/obo/CL_0000084	CD4-positive T cell	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000084	CD8-positive T cell	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000233	platelet	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000236	B cell	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000542	EBV-transformed lymphocyte	E-MTAB-5214
http://purl.obolibrary.org/obo/CL_0000576	monocyte	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000623	natural killer cell	E-PROT-1
http://purl.obolibrary.org/obo/CL_0000738	leukocyte	E-MTAB-513
http://purl.obolibrary.org/obo/CL_0002372	myotube	E-GEOD-56787
http://purl.obolibrary.org/obo/UBERON_0000002	cervix, uterine	E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix	E-MTAB-2706,E-MTAB-3358
http://purl.obolibrary.org/obo/UBERON_0000002	uterus cervix	E-MEXP-106
http://purl.obolibrary.org/obo/UBERON_0000004	olfactory apparatus	E-MTAB-3358
http://purl.obolibrary.org/obo/UBERON_0000006	islet of Langerhans	E-MEXP-1140
http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland	E-MTAB-3358,E-MTAB-5214
http://purl.obolibrary.org/obo/UBERON_0000014	skin	E-GEOD-17539,E-GEOD-60888
http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	E-MTAB-2706,E-MTAB-2836,E-MTAB-3358,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000029	lymph node	E-GEOD-36765,E-MTAB-2706,E-MTAB-2836,E-MTAB-3358,E-MTAB-513,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000059	large intestine	E-MTAB-3871
http://purl.obolibrary.org/obo/UBERON_0000167	oral cavity	E-MTAB-2706
http://purl.obolibrary.org/obo/UBERON_0000178	blood	E-GEOD-11755,E-GEOD-50084,E-MEXP-3582,E-MEXP-433,E-MTAB-2706,E-MTAB-5214
http://purl.obolibrary.org/obo/UBERON_0000178	peripheral blood	E-GEOD-13909,E-GEOD-22501,E-GEOD-34670,E-GEOD-36765,E-MTAB-1075,E-MTAB-3201,E-MTAB-69
http://purl.obolibrary.org/obo/UBERON_0000310	breast	E-GEOD-38959,E-MTAB-2706,E-MTAB-3358,E-MTAB-513,E-MTAB-5214,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000341	throat	E-MTAB-3358
http://purl.obolibrary.org/obo/UBERON_0000451	prefrontal cortex	E-MTAB-3716
http://purl.obolibrary.org/obo/UBERON_0000458	endocervix	E-MTAB-5214
http://purl.obolibrary.org/obo/UBERON_0000473	testis	E-MTAB-2706,E-MTAB-2836,E-MTAB-3358,E-MTAB-3716,E-MTAB-4344,E-MTAB-513,E-MTAB-5214,E-PROT-1,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000945	stomach	E-MTAB-2706,E-MTAB-2836,E-MTAB-3358,E-MTAB-3871,E-MTAB-4840,E-MTAB-5214,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000947	aorta	E-MTAB-5214
http://purl.obolibrary.org/obo/UBERON_0000948	heart	E-GEOD-38959,E-MTAB-2836,E-MTAB-3358,E-MTAB-3716,E-MTAB-3871,E-MTAB-4344,E-MTAB-513,E-PROT-1
http://purl.obolibrary.org/obo/UBERON_0000955	brain	E-GEOD-24283,E-MTAB-2706,E-MTAB-3358,E-MTAB-4344,E-MTAB-513,E-PROT-1
http://purl.obolibrary.org/obo/UBERON_0000955	brain fragment	E-MTAB-4840
http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex	E-MTAB-2836,E-MTAB-4840,E-MTAB-5214,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000966	retina	E-PROT-1
http://purl.obolibrary.org/obo/UBERON_0000970	eye	E-MTAB-3358
http://purl.obolibrary.org/obo/UBERON_0000977	pleura	E-MTAB-2706
http://purl.obolibrary.org/obo/UBERON_0000988	pons	E-MTAB-4840
http://purl.obolibrary.org/obo/UBERON_0000989	penis	E-MTAB-3358
http://purl.obolibrary.org/obo/UBERON_0000992	ovary	E-MTAB-2706,E-MTAB-2836,E-MTAB-3358,E-MTAB-4344,E-MTAB-513,E-MTAB-5214,E-PROT-1,E-PROT-3
http://purl.obolibrary.org/obo/UBERON_0000995	uterus	E-MTAB-2706,E-MTAB-3358,E-MTAB-5214
http://purl.obolibrary.org/obo/UBERON_0000995	uterus lower segment	E-MEXP-106
http://purl.obolibrary.org/obo/UBERON_0000996	vagina	E-MTAB-3358,E-MTAB-5214,E-PROT-3
